timestamp_iso,n_events,score,inf_ms,queue_depth
2026-03-30T18:39:50.131518,2899,8.215828,7598.75,50
2026-03-30T18:39:57.542332,59,10.229672,4128.95,50
2026-03-30T18:40:04.176463,705,8.931488,5864.40,50
2026-03-30T18:40:13.780575,1314,11.851842,7428.38,50
2026-03-30T18:40:21.891785,118,9.782004,4098.28,50
2026-03-30T18:40:28.933901,192,9.895103,2480.74,49
2026-03-30T18:40:43.039529,1731,8.149764,9495.57,50
2026-03-30T18:40:52.917044,275,9.984221,5646.15,50
2026-03-30T18:40:59.936731,21,10.891351,4244.79,50
2026-03-30T18:41:01.443309,52,9.510848,808.15,50
2026-03-30T18:41:08.668241,22,10.413022,5385.35,50
2026-03-30T18:41:12.002060,22,11.317980,2927.79,50
2026-03-30T18:41:20.609902,1488,11.686066,5354.47,49
2026-03-30T18:41:24.008286,45,9.645394,2343.46,50
2026-03-30T18:41:26.144564,86,3.866065,1197.68,50
2026-03-30T18:41:29.117490,262,9.586770,2495.95,50
2026-03-30T18:41:33.314986,31,9.748285,1746.17,50
2026-03-30T18:41:38.629204,10,8.219276,4949.58,50
2026-03-30T18:41:41.194549,40,6.561528,1783.59,50
2026-03-30T18:41:50.170275,1119,9.351681,5620.21,50
2026-03-30T18:41:58.613729,387,12.580232,5686.89,50
2026-03-30T18:42:07.577039,37,9.853412,6170.11,50
2026-03-30T18:42:19.621312,945,12.324767,7704.31,50
2026-03-30T18:42:29.597003,675,11.850855,7827.94,50
2026-03-30T18:42:34.133117,21,11.518524,2797.09,50
2026-03-30T18:42:41.014873,254,11.087389,5385.95,50
2026-03-30T18:42:48.218034,72,11.668821,2977.50,50
2026-03-30T18:42:52.842603,23,9.711215,2115.33,50
2026-03-30T18:43:03.824091,976,11.115228,8887.16,50
2026-03-30T18:43:08.836620,22,10.054225,2642.20,50
2026-03-30T18:43:16.897412,226,9.896183,5537.89,49
2026-03-30T18:43:24.673066,2489,8.775233,6201.89,50
2026-03-30T18:43:29.721812,8,9.893340,4015.11,50
2026-03-30T18:43:36.234957,20,9.131289,5025.27,50
2026-03-30T18:43:45.966304,128,9.287297,5679.50,50
2026-03-30T18:43:53.846508,203,9.860366,5854.91,50
2026-03-30T18:44:00.305439,124,11.426999,2146.10,49
2026-03-30T18:44:05.897027,1363,8.268641,3897.10,50
2026-03-30T18:44:21.014795,455,10.323719,10355.23,50
2026-03-30T18:44:32.043567,1648,8.378879,6130.82,49
2026-03-30T18:44:41.415333,359,13.703740,7476.30,49
2026-03-30T18:44:54.428634,917,14.458202,8846.03,50
2026-03-30T18:45:04.391074,1133,12.552755,7277.21,49
2026-03-30T18:45:17.651702,522,8.244789,9377.01,50
2026-03-30T18:45:29.411805,30580,9.204750,7671.33,50
2026-03-30T18:45:37.651871,105,10.519952,6234.56,50
