step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch
32600,0.431312,0.944505,0.696063,0.000173115,14,,,,,
32700,0.431554,0.944482,0.695849,0.000172471,14,,,,,
32800,0.431594,0.944446,0.695846,0.000171825,14,,,,,
32900,0.428373,0.946898,0.697101,0.00017118,15,,,,,
33000,0.428156,0.946262,0.696953,0.000170534,15,,,,,
33100,0.428441,0.945368,0.697574,0.000169888,15,,,,,
33200,0.429146,0.944831,0.697503,0.000169242,15,,,,,
33300,0.429735,0.944644,0.697275,0.000168596,15,,,,,
33400,0.429889,0.944994,0.69671,0.000167949,15,,,,,
33500,0.429579,0.945067,0.697145,0.000167302,15,,,,,
33600,0.429578,0.944846,0.697218,0.000166655,15,,,,,
33700,0.429467,0.944784,0.697288,0.000166007,15,,,,,
33800,0.429601,0.944869,0.697189,0.00016536,15,,,,,
33900,0.429745,0.94502,0.696961,0.000164712,15,,,,,
34000,0.429933,0.94483,0.696973,0.000164064,15,,,,,
34000,,,,,,0.444898,0.159395,0.730402,0.94188,0.69201
34100,0.42991,0.944889,0.697024,0.000163417,15,,,,,
34200,0.430075,0.944993,0.696779,0.000162768,15,,,,,
34300,0.430076,0.944952,0.69676,0.00016212,15,,,,,
34400,0.429986,0.944901,0.69682,0.000161472,15,,,,,
34500,0.429708,0.944901,0.696975,0.000160824,15,,,,,
34600,0.429493,0.944965,0.697142,0.000160175,15,,,,,
34700,0.429336,0.945033,0.69723,0.000159527,15,,,,,
34800,0.429449,0.944943,0.697177,0.000158878,15,,,,,
34900,0.429626,0.944798,0.697191,0.00015823,15,,,,,
35000,0.429681,0.944854,0.697091,0.000157581,15,,,,,
35100,0.429936,0.944798,0.696915,0.000156933,15,,,,,
35200,0.427432,0.947191,0.69795,0.000156284,16,,,,,
35300,0.427088,0.946897,0.697773,0.000155635,16,,,,,
35400,0.427346,0.945836,0.697981,0.000154987,16,,,,,
35500,0.426955,0.945397,0.69875,0.000154338,16,,,,,
35600,0.428234,0.944911,0.69809,0.00015369,16,,,,,
35700,0.428345,0.945153,0.69785,0.000153042,16,,,,,
35800,0.428274,0.945353,0.697835,0.000152394,16,,,,,
35900,0.428148,0.945153,0.698173,0.000151745,16,,,,,
36000,0.428089,0.945038,0.698254,0.000151098,16,,,,,
36000,,,,,,0.445566,0.159204,0.731928,0.942327,0.691431
36100,0.428189,0.944937,0.698265,0.00015045,16,,,,,
36200,0.427882,0.945258,0.698344,0.000149802,16,,,,,
36300,0.428272,0.945176,0.69807,0.000149154,16,,,,,
36400,0.428462,0.945084,0.698049,0.000148507,16,,,,,
36500,0.428504,0.945194,0.697946,0.00014786,16,,,,,
